name,local_name,author,category,tags,version,release_date,size_bytes,latest,integrity,duplicate,non_store,path,store
Icons Manager,Icons Manager,FImpossible Creations,Tools/GUI,editor-tool;ui,1.0,,8014179,True,,,False,Tools/Icons Manager v1.0.unitypackage,https://assetstore.unity.com/packages/tools/gui/icons-manager-122250
Init(args),Initargs,Sisus,Tools/Utilities,editor-tool,1.5.8,,1825668,True,,,False,Tools/Initargs v1.5.8.unitypackage,https://assetstore.unity.com/packages/tools/utilities/init-args-200530
Insane AirComboSet,Insane AirComboSet,,3D,,1.1,,581981711,True,,same-size-same-version-different-folder,False,3D/Animations/Wemakethegame/Insane AirComboSet v1.1.unitypackage,
Insane AirComboSet,Insane AirComboSet,,3D,,1.1,,581981711,False,,same-size-same-version-different-folder,False,Insane AirComboSet v1.1.unitypackage,
Insane Spear-Shield Anim Set,Insane Spear-Shield Anim Set,wemakethegame,3D/Animations,,1.21,,257825414,True,,,False,3D/Animations/Wemakethegame/Insane Spear-Shield Anim Set v1.21.unitypackage,https://assetstore.unity.com/packages/3d/animations/insane-spear-shield-anim-set-187411
InsanePistolAction AnimSet,InsanePistolAction AnimSet,wemakethegame,3D/Animations,animation,1.0,,170804233,True,,,False,3D/Animations/Wemakethegame/InsanePistolAction AnimSet v1.0.unitypackage,https://assetstore.unity.com/packages/3d/animations/insanepistolaction-animset-206729
Interactive Dissolve Effects 2.0,Interactive Dissolve Effects 2.0,,VFX,vfx,,,329948222,False,,,False,VFX/Shaders/Interactive_Dissolve_Effects_2.0.unitypackage,
Interface and Collectible Sounds - Lite Edition 2 v2,Interface and Collectible Sounds - Lite Edition 2 v2,,,sfx;ui,,,32717292,False,,,False,Interface and Collectible Sounds - Lite Edition 2 v2.unitypackage,
INTERFACE - Apocalypse HUD - UI,INTERFACE - Apocalypse HUD - UI,,2D,ui,1.0.1,,160600224,True,,,False,2D/GUI/INTERFACE - Apocalypse HUD - UI v1.0.1.unitypackage,
Interior 2 - Low Poly 3D Models Pack,Interior 2 - Low Poly Asset Pack by ithappy,ithappy,3D/Props/Interior,environment;low-poly,1.1,,29918552,True,,,False,3D/Interior 2 - Low Poly Asset Pack by ithappy v1.1.unitypackage,https://assetstore.unity.com/packages/3d/props/interior/interior-2-low-poly-3d-models-pack-202969
Interior Room Assets Mega Pack,Interior Room Assets Mega Pack,Serhat's Marketplace,3D/Props/Interior,environment,1.0,,7130479,True,,,False,3D/Interior Room Assets Mega Pack v1.0.unitypackage,https://assetstore.unity.com/packages/3d/props/interior/interior-room-assets-mega-pack-262873
Inventory 2 | Game Creator 2,Inventory 2 Game Creator 2 by Catsoft Works,Catsoft Works,Tools/Utilities,editor-tool,2.8.19,2024-10-18,19514503,True,,,False,Tools/Game Creator/Inventory 2 Game Creator 2 by Catsoft Works v2.8.19 (18 Oct 2024).unitypackage,https://assetstore.unity.com/packages/tools/utilities/inventory-2-game-creator-2-208668
iStep,iStep,Hoax Games,Tools/Animation,editor-tool,,,371224741,False,,,False,Tools/iStep.unitypackage,https://assetstore.unity.com/packages/tools/animation/istep-215843
Japanese School Classroom,Japanese School Classroom,SbbUtutuya,3D/Environments,,2.0,,253041833,True,,,False,3D/Japanese School Classroom v2.0.unitypackage,https://assetstore.unity.com/packages/3d/environments/japanese-school-classroom-18392
JeetKuneDo animset,JeetKuneDo animset,wemakethegame,3D/Animations,animation,1.0,,95535121,True,,,False,3D/Animations/Wemakethegame/JeetKuneDo animset v1.0.unitypackage,https://assetstore.unity.com/packages/3d/animations/jeetkunedo-animset-184431
Jelly Merge | Template + Editor,Jelly Merge Template Editor,Watermelon Games,Templates/Packs,editor-tool;template,1.3.2,,10585286,True,,,False,Templates/Jelly Merge Template Editor v1.3.2.unitypackage,https://assetstore.unity.com/packages/templates/packs/jelly-merge-template-editor-151733
JU TPS 3 - Third Person Shooter GameKit + Vehicle Physics,JU TPS 3 - Third Person Shooter GameKit Vehicle Physics,Julhiecio GameDev,Templates/Systems,template;vehicle,3.0.52,,129469792,True,,,False,JU TPS 3 - Third Person Shooter GameKit Vehicle Physics v3.0.52.unitypackage,https://assetstore.unity.com/packages/templates/systems/ju-tps-3-third-person-shooter-gamekit-vehicle-physics-251334
Junkyard - Low Poly 3D Models Pack,Junkyard - Low Poly 3D Models Pack,ithappy,3D/Environments/Industrial,low-poly,1.0,,20890436,True,,,False,3D/Junkyard - Low Poly 3D Models Pack v1.0.unitypackage,https://assetstore.unity.com/packages/3d/environments/industrial/junkyard-low-poly-3d-models-pack-256375
Katana Sword Animation Pack,Katana Sword Animation Pack,Studio9CG,3D/Animations,animation,1.0.2,2023-08-16,150519115,True,,,False,3D/Animations/Katana Sword Animation Pack v1.0.2 (16 Aug 2023).unitypackage,https://assetstore.unity.com/packages/3d/animations/katana-sword-animation-pack-257235
KayKit - Adventurers Character Pack (for Unity),KayKit - Adventurers Character Pack for Unity,Kay Lousberg,3D/Characters/Humanoids/Humans,character;template,2.0.1,2025-11-05,33179983,True,,,False,3D/KayKit - Adventurers Character Pack for Unity v2.0.1 (05 Nov 2025).unitypackage,https://assetstore.unity.com/packages/3d/characters/humanoids/humans/kaykit-adventurers-character-pack-for-unity-290679
KayKit - Dungeon Remastered Pack (for Unity),KayKit - Dungeon Remastered Pack (for Unity),Kay Lousberg,3D/Environments/Dungeons,environment;template,1.0.1,2025-11-05,16483490,True,,,False,3D/KayKit - Dungeon Remastered Pack (for Unity) v1.0.1 (05 Nov 2025).unitypackage,https://assetstore.unity.com/packages/3d/environments/dungeons/kaykit-dungeon-remastered-pack-for-unity-290676
KayKit - Restaurant Bits (for Unity),KayKit - Restaurant Bits for Unity,Kay Lousberg,3D/Props/Food,template,1.0.1,2025-11-05,14023231,True,,,False,3D/KayKit - Restaurant Bits for Unity v1.0.1 (05 Nov 2025).unitypackage,https://assetstore.unity.com/packages/3d/props/food/kaykit-restaurant-bits-for-unity-282790
Kenney Game Assets All-in-1,Kenney Game Assets All-in-1,,,,,,466532199,False,,,True,Kenney Game Assets All-in-1.zip,
Knife MocapAnimPack,Knife MocapAnimPack,,3D,animation,1.1,,35105460,True,,,False,3D/Animations/Mocap Online/Knife_MocapAnimPack v1.1.unitypackage,
★ KOWLOON WALLED CITY ★ Asian Apartments | Modular Pack,KOWLOON WALLED CITY - Asian Apartments Modular Pack,TRACY AVENUE & CO.,3D/Environments,environment,1.2,,6241228421,True,,,False,3D/KOWLOON WALLED CITY - Asian Apartments Modular Pack v1.2.unitypackage,https://assetstore.unity.com/packages/3d/environments/kowloon-walled-city-asian-apartments-modular-pack-206812
Lattice Modifier for Unity,Lattice Modifier for Unity,Harry Heath,Tools/Animation,editor-tool,1.4.0,,130395060,True,,,False,Tools/Lattice Modifier for Unity v1.4.0.unitypackage,https://assetstore.unity.com/packages/tools/animation/lattice-modifier-for-unity-293850
Lattice Modifier for Unity,Lattice Modifier for Unity,Harry Heath,Tools/Animation,editor-tool,1.3.1,2025-10-29,113037810,False,,,False,Tools/Lattice Modifier for Unity v1.3.1 (29 Oct 2025).unitypackage,https://assetstore.unity.com/packages/tools/animation/lattice-modifier-for-unity-293850
LayerLab,LayerLab,,,,,,249555295,False,,,False,LayerLab.unitypackage,
Leaning Animator,Leaning Animator,FImpossible Creations,Tools/Animation,editor-tool,1.0.3.1,2025-03-31,2804690,True,,,False,Tools/Leaning Animator v1.0.3.1 (31 Mar 2025).unitypackage,https://assetstore.unity.com/packages/tools/animation/leaning-animator-198472
Legs Animator,Legs Animator,FImpossible Creations,Tools/Animation,editor-tool,1.0.4.4,2025-05-22,15038256,True,,,False,Tools/Legs Animator v1.0.4.4 (22 May 2025).unitypackage,https://assetstore.unity.com/packages/tools/animation/legs-animator-154245
Linework: Outlines and Edge Detection,Linework Outlines and Edge Detection,Alexander Ameye,VFX/Shaders,editor-tool,1.4.12,2025-07-30,317451,True,,,False,Tools/Linework Outlines and Edge Detection v1.4.12 (30 Jul 2025).unitypackage,https://assetstore.unity.com/packages/vfx/shaders/linework-outlines-and-edge-detection-294140
Liquid Volume Pro 2,Liquid Volume Pro 2,Kronnect,VFX/Shaders,editor-tool,10.2,,385224571,True,,,False,Tools/Liquid Volume Pro 2 v10.2.unitypackage,https://assetstore.unity.com/packages/vfx/shaders/liquid-volume-pro-2-129967
Location 3 Winter - Low Poly 3D Models Pack,Location 3 Winter - Low Poly 3D Models Pack,,3D,low-poly,2.1,2025-05-29,24217116,True,,,False,3D/Location 3 Winter - Low Poly 3D Models Pack v2.1 (29 May 2025).unitypackage,
Look Animator,Look Animator,FImpossible Creations,Tools/Animation,editor-tool,2.0.1.8,2025-07-04,11925438,True,,,False,Tools/Look Animator v2.0.1.8 (04 Jul 2025).unitypackage,https://assetstore.unity.com/packages/tools/animation/look-animator-122249
Loot Anim Set,Loot Anim Set,RamsterZ,3D/Animations,,1.0,,15733237,True,,,False,3D/Animations/RamsterZ/Loot Anim Set v1.0.unitypackage,https://assetstore.unity.com/packages/3d/animations/loot-anim-set-218716
Low Poly Animated Animals,Low Poly Animated Animals,polyperfect,3D/Characters/Animals,low-poly,3.15,,164479316,True,,,False,3D/Low Poly Animated Animals v3.15.unitypackage,https://assetstore.unity.com/packages/3d/characters/animals/low-poly-animated-animals-93089
Low Poly Animated Dinosaurs,Low Poly Animated Dinosaurs,polyperfect,3D/Characters/Animals,low-poly,2.0,2025-04-28,36968009,True,,,False,3D/Low Poly Animated Dinosaurs v2.0 (28 Apr 2025).unitypackage,https://assetstore.unity.com/packages/3d/characters/animals/low-poly-animated-dinosaurs-110313
Low Poly Animated Fantasy Creatures,Low Poly Animated Fantasy Creatures,polyperfect,3D/Animations,character;low-poly;medieval,1.5,2024-12-14,165847416,True,,,False,3D/Low Poly Animated Fantasy Creatures v1.5 (14 Dec 2024).unitypackage,https://assetstore.unity.com/packages/3d/animations/low-poly-animated-fantasy-creatures-292803
Low Poly Animated People,Low Poly Animated People,polyperfect,3D/Characters/Humanoids,low-poly,2.6,,46353486,True,,,False,3D/Low Poly Animated People v2.6.unitypackage,https://assetstore.unity.com/packages/3d/characters/humanoids/low-poly-animated-people-156748
Low Poly Animated Prehistoric Animals,Low Poly Animated Prehistoric Animals,polyperfect,3D/Characters/Animals,low-poly,1.3,,29658407,True,,,False,3D/Low Poly Animated Prehistoric Animals v1.3.unitypackage,https://assetstore.unity.com/packages/3d/characters/animals/low-poly-animated-prehistoric-animals-154363
Low Poly Asset Bundle,Low Poly Asset Bundle,JustCreate,3D/Environments,low-poly,1.20,,809195097,True,,,False,3D/Low Poly Asset Bundle v1.20.unitypackage,https://assetstore.unity.com/packages/3d/environments/low-poly-asset-bundle-196214
Low Poly Bundle - Highway Adventure,Low Poly Bundle - Highway Adventure,Immortal Factory,3D/Environments,low-poly,1.0,,61467939,True,,,False,3D/Low Poly Bundle - Highway Adventure v1.0.unitypackage,https://assetstore.unity.com/packages/3d/environments/low-poly-bundle-highway-adventure-205055
Low Poly Bundle Nature Pack,Low Poly Bundle Nature Pack,Palmov Island,3D/Environments,environment;low-poly,1.0.0,,14810201,True,,,False,3D/Low Poly Bundle Nature Pack v1.0.0.unitypackage,https://assetstore.unity.com/packages/3d/environments/low-poly-bundle-nature-pack-209657
Low Poly Character - Cobra Snake - Fantasy RPG,Low Poly Character - Cobra Snake - Fantasy RPG,Magic Pig Games / Infinity PBR,3D/Characters/Animals/Reptiles,character;low-poly;medieval,4.2.15,,25283488,True,,,False,3D/Low Poly Character - Cobra Snake - Fantasy RPG v4.2.15.unitypackage,https://assetstore.unity.com/packages/3d/characters/animals/reptiles/low-poly-character-cobra-snake-fantasy-rpg-193327
Low Poly Character - Demoness - Fantasy RPG,Low Poly Character - Demoness - Fantasy RPG,Magic Pig Games / Infinity PBR,3D/Characters/Creatures,character;low-poly;medieval,4.2.15,,8147244,True,,,False,3D/Low Poly Character - Demoness - Fantasy RPG v4.2.15.unitypackage,https://assetstore.unity.com/packages/3d/characters/creatures/low-poly-character-demoness-fantasy-rpg-221487
Low Poly Character - Devils - Fantasy RPG,Low Poly Character - Devils - Fantasy RPG,Magic Pig Games / Infinity PBR,3D/Characters/Creatures,character;low-poly;medieval,4.2.15,,4730677,True,,,False,3D/Low Poly Character - Devils - Fantasy RPG v4.2.15.unitypackage,https://assetstore.unity.com/packages/3d/characters/creatures/low-poly-character-devils-fantasy-rpg-221492
Low Poly Character - Dragon Skeleton - Fantasy RPG,Low Poly Character - Dragon Skeleton - Fantasy RPG,Magic Pig Games / Infinity PBR,3D/Characters/Creatures,character;low-poly;medieval,4.2.15,,28820572,True,,,False,3D/Low Poly Character - Dragon Skeleton - Fantasy RPG v4.2.15.unitypackage,https://assetstore.unity.com/packages/3d/characters/creatures/low-poly-character-dragon-skeleton-fantasy-rpg-221493
Low Poly Character - Gazer - Fantasy RPG,Low Poly Character - Gazer - Fantasy RPG,Magic Pig Games / Infinity PBR,3D/Characters/Creatures,character;low-poly;medieval,4.2.15,,5884164,True,,,False,3D/Low Poly Character - Gazer - Fantasy RPG v4.2.15.unitypackage,https://assetstore.unity.com/packages/3d/characters/creatures/low-poly-character-gazer-fantasy-rpg-221488
Low Poly Character - Golem - Fantasy RPG,Low Poly Character - Golem - Fantasy RPG,Magic Pig Games / Infinity PBR,3D/Characters/Humanoids/Fantasy,character;low-poly;medieval,4.2.15,,4802504,True,,,False,3D/Low Poly Character - Golem - Fantasy RPG v4.2.15.unitypackage,https://assetstore.unity.com/packages/3d/characters/humanoids/fantasy/low-poly-character-golem-fantasy-rpg-244452
Low Poly Character - Harlequin - Fantasy RPG,Low Poly Character - Harlequin - Fantasy RPG,Magic Pig Games / Infinity PBR,3D/Characters/Humanoids/Fantasy,character;low-poly;medieval,4.2.15,,6671959,True,,,False,3D/Low Poly Character - Harlequin - Fantasy RPG v4.2.15.unitypackage,https://assetstore.unity.com/packages/3d/characters/humanoids/fantasy/low-poly-character-harlequin-fantasy-rpg-251336
Low Poly Character - Imp - Fantasy RPG,Low Poly Character - Imp - Fantasy RPG,Magic Pig Games / Infinity PBR,3D/Characters/Creatures,character;low-poly;medieval,4.2.15,,5711530,True,,,False,3D/Low Poly Character - Imp - Fantasy RPG v4.2.15.unitypackage,https://assetstore.unity.com/packages/3d/characters/creatures/low-poly-character-imp-fantasy-rpg-251335
Low Poly Character - Metal Ghost Knight - Fantasy RPG,Low Poly Character - Metal Ghost Knight - Fantasy RPG,Magic Pig Games / Infinity PBR,3D/Characters/Creatures,character;low-poly;medieval,4.2.15,,15080326,True,,,False,3D/Low Poly Character - Metal Ghost Knight - Fantasy RPG v4.2.15.unitypackage,https://assetstore.unity.com/packages/3d/characters/creatures/low-poly-character-metal-ghost-knight-fantasy-rpg-247721
Low Poly Character - Minotaur - Fantasy RPG,Low Poly Character - Minotaur - Fantasy RPG,Magic Pig Games / Infinity PBR,3D/Characters/Creatures,character;low-poly;medieval,4.2.15,,4718125,True,,,False,3D/Low Poly Character - Minotaur - Fantasy RPG v4.2.15.unitypackage,https://assetstore.unity.com/packages/3d/characters/creatures/low-poly-character-minotaur-fantasy-rpg-221491
Low Poly Character - Scorpion - Fantasy RPG,Low Poly Character - Scorpion - Fantasy RPG,Magic Pig Games / Infinity PBR,3D/Characters/Creatures,character;low-poly;medieval,4.2.15,,6156590,True,,,False,3D/Low Poly Character - Scorpion - Fantasy RPG v4.2.15.unitypackage,https://assetstore.unity.com/packages/3d/characters/creatures/low-poly-character-scorpion-fantasy-rpg-225390
Low Poly Character - Treant - Fantasy RPG,Low Poly Character - Treant - Fantasy RPG,Magic Pig Games / Infinity PBR,3D/Characters/Creatures,character;low-poly;medieval,4.2.15,,23107116,True,,,False,3D/Low Poly Character - Treant - Fantasy RPG v4.2.15.unitypackage,https://assetstore.unity.com/packages/3d/characters/creatures/low-poly-character-treant-fantasy-rpg-242768
Low Poly Character - Troll - Fantasy RPG,Low Poly Character - Troll - Fantasy RPG,Magic Pig Games / Infinity PBR,3D/Characters/Humanoids/Fantasy,character;low-poly;medieval,4.2.15,,5942901,True,,,False,3D/Low Poly Character - Troll - Fantasy RPG v4.2.15.unitypackage,https://assetstore.unity.com/packages/3d/characters/humanoids/fantasy/low-poly-character-troll-fantasy-rpg-242769
Low Poly Character - Weeper - Fantasy RPG,Low Poly Character - Weeper - Fantasy RPG,,3D,character;low-poly;medieval,4.2.15,,20387313,True,,,False,3D/Low Poly Character - Weeper - Fantasy RPG v4.2.15.unitypackage,
Low Poly Characters - Humans Elves Orcs - Fantasy RPG,Low Poly Characters - Humans Elves Orcs - Fantasy RPG,Magic Pig Games / Infinity PBR,3D/Characters/Humanoids/Fantasy,character;low-poly;medieval,4.2.15,,28698155,True,,,False,3D/Low Poly Characters - Humans Elves Orcs - Fantasy RPG v4.2.15.unitypackage,https://assetstore.unity.com/packages/3d/characters/humanoids/fantasy/low-poly-characters-humans-elves-orcs-fantasy-rpg-191582
Low Poly Fantasy Bundle,Low Poly Fantasy Bundle,JustCreate,3D/Environments/Fantasy,low-poly;medieval,1.03,2024-10-21,426708052,True,,,False,3D/Low Poly Fantasy Bundle v1.03 (21 Oct 2024).unitypackage,https://assetstore.unity.com/packages/3d/environments/fantasy/low-poly-fantasy-bundle-258580
Low Poly Farm Pack,Low Poly Farm Pack,JustCreate,3D/Environments/Industrial,low-poly,1.1,,42421045,True,,,False,3D/Low Poly Farm Pack v1.1.unitypackage,https://assetstore.unity.com/packages/3d/environments/industrial/low-poly-farm-pack-182924
Low Poly FPS Bundle,Low Poly FPS Bundle,JustCreate,3D/Environments,low-poly,1.01,,263090772,True,,,False,3D/Low Poly FPS Bundle v1.01.unitypackage,https://assetstore.unity.com/packages/3d/environments/low-poly-fps-bundle-258450
Low Poly Modular Terrain Pack,Low Poly Modular Terrain Pack,LMHPOLY,3D/Environments,low-poly;terrain,1.4.1,2024-12-05,319539348,True,,,False,3D/Low Poly Modular Terrain Pack v1.4.1 (05 Dec 2024).unitypackage,https://assetstore.unity.com/packages/3d/environments/low-poly-modular-terrain-pack-91558
Low Poly Monster Bundle 1 - 20 Character Packs! - Fantasy RPG,Low Poly Monster Bundle 1 - 20 Character Packs - Fantasy RPG,Magic Pig Games / Infinity PBR,3D/Characters/Creatures,character;low-poly;medieval,4.2.17,,103426349,True,,,False,3D/Low Poly Monster Bundle 1 - 20 Character Packs - Fantasy RPG v4.2.17.unitypackage,https://assetstore.unity.com/packages/3d/characters/creatures/low-poly-monster-bundle-1-20-character-packs-fantasy-rpg-175671
Low Poly Nature Bundle,Low Poly Nature Bundle,LMHPOLY,3D/Environments,environment;low-poly,1.4.1,2024-12-05,449423754,True,,,False,3D/Low Poly Nature Bundle v1.4.1 (05 Dec 2024).unitypackage,https://assetstore.unity.com/packages/3d/environments/low-poly-nature-bundle-223104
Low Poly Pixel UI,Low Poly Pixel UI,Fast Solutions,2D/GUI/Icons,low-poly;ui,1.0,,26518714,True,,,False,2D/GUI/Low Poly Pixel UI v1.0.unitypackage,https://assetstore.unity.com/packages/2d/gui/icons/low-poly-pixel-ui-169751
